0.9965174198150635,3,Preparation
0.9964138865470886,3,Preparation
0.9960577487945557,3,Preparation
0.9956300258636475,3,Preparation
0.9955514073371887,3,Preparation
0.9955704808235168,3,Preparation
0.995489776134491,3,Preparation
0.9951400756835938,3,Preparation
0.9937206506729126,3,Preparation
0.982346773147583,3,Preparation
0.9575143456459045,3,Preparation
0.894499659538269,3,Preparation
0.6201174855232239,3,Preparation
0.7083970308303833,0,Approaching
0.8925490379333496,0,Approaching
0.949311375617981,0,Approaching
0.9789693355560303,0,Approaching
0.9863022565841675,0,Approaching
0.9892994165420532,0,Approaching
0.9904143214225769,0,Approaching
0.9911788105964661,0,Approaching
0.9913889765739441,0,Approaching
0.9915094375610352,0,Approaching
0.9917455315589905,0,Approaching
0.9921321272850037,0,Approaching
0.9925181865692139,0,Approaching
0.9926314353942871,0,Approaching
0.9928597807884216,0,Approaching
0.9931815266609192,0,Approaching
0.9935377240180969,0,Approaching
0.9939216375350952,0,Approaching
0.9944826364517212,0,Approaching
0.9955431818962097,0,Approaching
0.9955140948295593,0,Approaching
0.9957035183906555,0,Approaching
0.995969295501709,0,Approaching
0.9962478280067444,0,Approaching
0.9964606165885925,0,Approaching
0.9965895414352417,0,Approaching
0.9966980218887329,0,Approaching
0.9967977404594421,0,Approaching
0.996870219707489,0,Approaching
0.9968119263648987,0,Approaching
0.9966409206390381,0,Approaching
0.9965603947639465,0,Approaching
0.9965392351150513,0,Approaching
0.996494472026825,0,Approaching
0.9964285492897034,0,Approaching
0.9964922070503235,0,Approaching
0.9965432286262512,0,Approaching
0.996488094329834,0,Approaching
0.9946728348731995,0,Approaching
0.9946739673614502,0,Approaching
0.9947064518928528,0,Approaching
0.9948408007621765,0,Approaching
0.9949402809143066,0,Approaching
0.9951350092887878,0,Approaching
0.995152473449707,0,Approaching
0.9947769641876221,0,Approaching
0.994341254234314,0,Approaching
0.9937765598297119,0,Approaching
0.9930353760719299,0,Approaching
0.9916245341300964,0,Approaching
0.9895623326301575,0,Approaching
0.9828380346298218,0,Approaching
0.9718575477600098,0,Approaching
0.9373685717582703,0,Approaching
0.8226238489151001,0,Approaching
0.5400263667106628,0,Approaching
0.6968268156051636,2,Insertion_T
0.8268004059791565,2,Insertion_T
0.9093860387802124,2,Insertion_T
0.9578303098678589,2,Insertion_T
0.9772880673408508,2,Insertion_T
0.9852254986763,2,Insertion_T
0.988437831401825,2,Insertion_T
0.9909632802009583,2,Insertion_T
0.9922385811805725,2,Insertion_T
0.9925950169563293,2,Insertion_T
0.9927583932876587,2,Insertion_T
0.9929519295692444,2,Insertion_T
0.9930925369262695,2,Insertion_T
0.9932945370674133,2,Insertion_T
0.9932641983032227,2,Insertion_T
0.9932509064674377,2,Insertion_T
0.9936608076095581,2,Insertion_T
0.9939498901367188,2,Insertion_T
0.9941807389259338,2,Insertion_T
0.9943353533744812,2,Insertion_T
0.9945250749588013,2,Insertion_T
0.9947847723960876,2,Insertion_T
0.9951807260513306,2,Insertion_T
0.9953345656394958,2,Insertion_T
0.9953488707542419,2,Insertion_T
0.9953294992446899,2,Insertion_T
0.9950986504554749,2,Insertion_T
0.9940020442008972,2,Insertion_T
0.9880450367927551,2,Insertion_T
0.8999590873718262,2,Insertion_T
0.8151053786277771,1,Insertion_R
0.9549605250358582,1,Insertion_R
0.9812232255935669,1,Insertion_R
0.9886903166770935,1,Insertion_R
0.991827130317688,1,Insertion_R
0.9929351210594177,1,Insertion_R
0.9936181306838989,1,Insertion_R
0.9940041899681091,1,Insertion_R
0.994224488735199,1,Insertion_R
0.9942073822021484,1,Insertion_R
0.9942686557769775,1,Insertion_R
0.9944137334823608,1,Insertion_R
